mfc1,mfc2,mfc3,mfc4,x1,y1,split
0.0719917118549347,0.0527006536722183,0.0637065693736076,0.132852122187614,0.336575,0.36134999999999995,train
0.163074195384979,0.0468476377427578,0.0332002006471157,0.0471699275076389,0.21135,0.97735,train
0.0645982921123505,0.0418219566345215,0.0475612580776215,0.139372736215591,0.007625,0.31299999999999994,train
0.121971532702446,0.293432593345642,0.183424264192581,0.115210905671119,0.966725,0.6244000000000001,train
0.138966515660286,0.362248957157135,0.122276656329631,0.107500009238719,0.760675,0.84615,train
0.145714849233627,0.130206510424614,0.180709660053253,0.279209405183792,0.375675,0.23914999999999997,train
0.316154390573502,0.163070783019066,0.107004567980766,0.139489442110062,0.31035,0.843375,train
0.0539604350924492,0.0275407526642084,0.0180252846330404,0.0262613017112017,0.229525,0.800925,train
0.0291223973035812,0.0508978292346001,0.0208235010504723,0.0258911903947592,0.649975,0.94345,train
0.0468866750597954,0.0757610946893692,0.12195236235857,0.0600932389497757,0.9403,0.356575,train
0.0256460756063461,0.032316517084837,0.0334513038396835,0.0356028266251087,0.59985,0.402725,train
0.210375040769577,0.115951411426067,0.122191123664379,0.286782890558243,0.051825,0.432175,train
0.020350020378828,0.0200984720140696,0.0350303798913956,0.0396733433008194,0.55995,0.20235000000000003,train
0.034347802400589,0.0321599245071411,0.017831914126873,0.0276087298989296,0.49815,0.8864,train
0.113377399742603,0.330879658460617,0.147304177284241,0.111229427158832,0.94875,0.701775,train
0.0418865382671356,0.0281005408614874,0.0345637500286102,0.168529197573662,0.0497,0.19155,train
0.045947790145874,0.124830543994903,0.0601538121700287,0.049958810210228,0.995425,0.685775,train
0.1356550604105,0.27077853679657,0.191294386982918,0.132794439792633,0.829725,0.60195,train
0.0377697162330151,0.0532109327614307,0.14558419585228,0.0531304329633713,0.9677,0.259525,train
0.0,0.0,0.0,0.0894001647830009,0.0723,0.047799999999999954,train
0.0802103951573372,0.109204098582267,0.391667515039444,0.112069115042686,0.89045,0.19720000000000004,train
0.137326657772064,0.0498772189021111,0.0572369024157524,0.0778007879853249,0.038925,0.695025,train
0.117858588695526,0.12556953728199,0.286231845617294,0.198428601026535,0.6144,0.13187499999999996,train
0.0987374112010002,0.0729814022779465,0.0941274985671043,0.432888388633728,0.14755,0.147575,train
0.0087824705988168,0.0100228637456893,0.232945367693901,0.0169981755316257,0.973925,0.020974999999999966,train
0.215547546744347,0.157807052135468,0.135013610124588,0.188430219888687,0.367725,0.583575,train
0.122713603079319,0.0510353520512581,0.0401962399482727,0.0704966187477112,0.206275,0.7311000000000001,train
0.018844848498702,0.0479321368038654,0.0186028443276882,0.0228086560964584,0.794775,0.78775,train
0.031884890049696,0.0456136167049408,0.141192048788071,0.0442420653998852,0.973275,0.23470000000000002,train
0.100210301578044,0.394939959049225,0.0976948514580727,0.0820632502436638,0.848425,0.833725,train
0.0832608193159103,0.0,0.0,0.0,0.015325,0.99225,train
0.0707871243357658,0.0424247272312641,0.0456783957779408,0.110454738140106,0.120225,0.3943,train
0.167546227574348,0.107444249093532,0.121268182992935,0.31337696313858,0.12685,0.3294,train
0.0297571066766977,0.0179274044930935,0.0183239560574293,0.0437152236700058,0.08975,0.416975,train
0.0345586463809013,0.0208217110484838,0.0188269447535276,0.0338369645178318,0.2478,0.561125,train
0.0852025076746941,0.0832527205348015,0.0423412397503853,0.0503369867801666,0.4913,0.9974,train
0.0497535802423954,0.0482369400560856,0.0880882740020752,0.097714327275753,0.4916,0.125575,train
0.0990245118737221,0.145419701933861,0.342693418264389,0.124553583562374,0.87705,0.27505,train
0.0414531119167805,0.0290700308978558,0.016875084489584,0.0253047980368137,0.406425,0.9343,train
0.0568537451326847,0.0243945084512234,0.0191777590662241,0.0298665296286345,0.193375,0.77445,train
0.0165095161646605,0.0130572244524955,0.0162333939224482,0.067441001534462,0.16975,0.102325,train
0.125268414616585,0.169851258397102,0.274364531040192,0.152305632829666,0.73195,0.33872500000000005,train
0.0960205495357513,0.0728989467024803,0.0487899333238602,0.0614794380962849,0.412125,0.734425,train
0.0153168141841888,0.0602538920938969,0.0129789365455508,0.0150707075372338,0.86615,0.87015,train
0.0549654215574265,0.0156289953738451,0.011519556865096,0.0219940897077322,0.147275,0.836925,train
0.05986063554883,0.109082259237766,0.0481565520167351,0.0483995787799358,0.672,0.80055,train
0.0637629777193069,0.0975110828876495,0.05234419927001,0.0518634356558323,0.63975,0.7430749999999999,train
0.0285256076604128,0.0436705537140369,0.0186585485935211,0.023192323744297,0.626025,0.969275,train
0.237746879458427,0.224435985088348,0.119880087673664,0.129904180765152,0.48165,0.88325,train
0.0111912749707698,0.06244982406497,0.0099021848291158,0.0002995154645759,0.918175,0.8672,train
0.0981134250760078,0.0487266704440117,0.0423130914568901,0.0645265430212021,0.226875,0.6265000000000001,train
0.161812350153923,0.113340824842453,0.133443161845207,0.310436457395554,0.1908,0.30667500000000003,train
0.0840624049305916,0.0484041087329388,0.0473408475518227,0.0828147009015083,0.178325,0.49897499999999995,train
0.0171645358204842,0.0303915943950415,0.036193486303091,0.0185668636113405,0.951075,0.44489999999999996,train
0.0514550022780895,0.0645937845110893,0.0853418111801147,0.0617216341197491,0.64435,0.3882,train
0.0207358989864588,0.0151106240227818,0.0164589714258909,0.0507295094430447,0.118775,0.26049999999999995,train
0.0458505749702454,0.0613222345709801,0.0639635026454926,0.047761257737875,0.672675,0.4837,train
0.116582863032817,0.304997801780701,0.155770882964134,0.100687600672245,0.8923,0.6804250000000001,train
0.0177011452615261,0.0412225127220154,0.0196953862905502,0.0190613400191069,0.835375,0.69945,train
0.140305131673813,0.11745199561119,0.159605145454407,0.243637263774872,0.367575,0.27649999999999997,train
0.0,0.0028204168193042,0.242492705583572,0.0109395161271095,0.94625,0.023299999999999987,train
0.0190071985125542,0.0241575315594673,0.648652970790863,0.0292426589876413,0.9282,0.036575000000000024,train
0.0484297759830952,0.0353107154369354,0.0443555563688278,0.141809642314911,0.176025,0.20804999999999996,train
0.119692929089069,0.367149472236633,0.123857431113719,0.0931583121418953,0.82865,0.7853749999999999,train
0.0133688598871231,0.0102151874452829,0.0122265834361314,0.0680567696690559,0.12275,0.10189999999999999,train
0.0767209231853485,0.0718267112970352,0.0538936294615269,0.0586052462458611,0.4836,0.65235,train
0.380670577287674,0.11860279738903,0.0863687247037888,0.133589580655098,0.193575,0.83295,train
0.0431815907359123,0.0287568308413029,0.0348411463201046,0.168982595205307,0.0167,0.20865,train
0.128470748662949,0.0898898169398308,0.11375630646944,0.390265494585037,0.147025,0.2157,train
